,Name,State,Latitude,Longitude,Elevation,Mean temp winter,Mean temp spring,Mean temp summer,Mean temp autumn,Min temp winter,Max temp winter,Min temp spring,Max temp spring,Min temp summer,Max temp summer,Min temp autumn,Max temp autumn,Mean dew point winter,Mean dew point spring,Mean dew point summer,Mean dew point autumn,Mean sea level pressure winter,Mean sea level pressure spring,Mean sea level pressure summer,Mean sea level pressure autumn,Mean clouds clear percentage winter,Mean clouds clear percentage spring,Mean clouds clear percentage summer,Mean clouds clear percentage autumn,Mean clouds few percentage winter,Mean clouds few percentage spring,Mean clouds few percentage summer,Mean clouds few percentage autumn,Mean clouds scattered percentage winter,Mean clouds scattered percentage spring,Mean clouds scattered percentage summer,Mean clouds scattered percentage autumn,Mean clouds broken percentage winter,Mean clouds broken percentage spring,Mean clouds broken percentage summer,Mean clouds broken percentage autumn,Mean clouds overcast percentage winter,Mean clouds overcast percentage spring,Mean clouds overcast percentage summer,Mean clouds overcast percentage autumn,Heat index mean winter,Heat index mean summer,Heat index mean autumn,Wind chill mean winter,Wind chill mean spring,Wind chill mean summer,Wind chill mean autumn,Average wind speed winter,Average wind speed spring,Average wind speed summer,Average wind speed autumn,Percentage calm winter,Percentage calm spring,Percentage calm summer,Percentage calm autumn,Mean wind vector direction winter,Mean wind vector direction spring,Mean wind vector direction summer,Mean wind vector direction autumn,Mean wind vector magnitude winter,Mean wind vector magnitude spring,Mean wind vector magnitude summer,Mean wind vector magnitude autumn,Prevailing wind direction winter,Prevailing wind direction spring,Prevailing wind direction summer,Prevailing wind direction autumn,Prevailing wind percentage winter,Prevailing wind percentage spring,Prevailing wind percentage summer,Prevailing wind percentage autumn,Secondary wind direction winter,Secondary wind direction spring,Secondary wind direction summer,Secondary wind direction autumn,Secondary wind percentage winter,Secondary wind percentage spring,Secondary wind percentage summer,Secondary wind percentage autumn
382,SAN ANGELO, TX,31.3711,-100.4922,576.1,50.58618078561288,72.90194658216389,82.70728836577638,59.90233972859148,35.9,74.1,51.6,95.3,66.1,98.2,39.0,86.3,32.432418362517744,52.1792666364871,61.71308284291535,43.66476368741226,1018.6625650733554,1011.7655500226346,1013.1951561792666,1017.6722040243332,-1208.4042120208237,-409.3475780896333,17.899954730647345,-1300.6277023865232,-1275.343965925225,-478.9259393390675,-49.66011770031689,-1367.7987365465606,-1276.1240416469475,-480.8180172023541,-53.07958352195564,-1368.5737950397754,-1275.7884051112164,-481.155590765052,-55.28954277953825,-1369.0100140383718,-1265.499100804543,-476.26636487098233,-54.67931190583975,-1362.4208703790357,50.58618078561288,83.3064735174287,59.9097800655124,48.149929010885,72.68786781349027,82.69434133091896,58.73434721572297,9.757548509228585,10.378768673607969,7.892258940697148,8.467758540009358,7.903502129673449,5.566953372566773,10.08293345405161,10.615021057557325,215.24041646947467,171.82254413761882,154.675418741512,193.5053813757604,2.669522006625651,5.084382073336351,5.059800814848347,2.79293401965372,5.0,5.0,5.0,5.0,4.698532891623285,4.473517428700769,4.175645088275238,4.57182966775854,22.5,36.2,29.8,32.9,26.179413156649314,37.48510638297873,40.81435038478949,30.016050538137577
383,AURORA BUCKLEY FLD ANGB, CO,39.7167,-104.75,1726.1,33.28296261239943,54.13938433680398,70.61077410593029,43.64941506785213,22.3,54.8,33.4,81.5,51.3,87.3,24.9,75.3,15.339469947941316,33.29266636487098,46.44753282028067,23.264763687412263,1016.1226691907242,1011.444545043006,1013.7824354911728,1016.1744501637812,-8770.916422148604,-9088.125079221369,-6758.82838388411,-7883.318015910155,-8769.405158542357,-9085.59076505206,-6749.8427342689,-7882.30767430978,-8770.528726928538,-9086.823404255318,-6752.858850158443,-7884.329199812822,-8771.359015617605,-9087.49112720688,-6757.337709370756,-7885.62662611137,-8772.419782300047,-9088.75658669081,-6761.589723856949,-7887.194197473093,33.28296261239943,70.61077410593029,43.64941506785213,27.0339801230478,51.87736532367588,70.51299230421006,39.65306504445484,8.821580690960719,9.6104119511091,8.336487098234494,8.33963500233973,7.802650260293421,6.300995925758262,7.899954730647352,8.200140383715489,183.85328916232845,147.90538705296515,153.29379809868718,167.68086102012165,3.368954093705632,3.096650067904029,4.182118605703938,3.577819372952737,5.0,5.0,5.0,5.0,5.015144344533838,4.238116794929833,4.490719782707108,4.730463266261114,18.0,18.1,18.6,47.6,31.91973497397065,28.617881394296063,34.36840199185151,35.25858680393075
384,WINKLER CO AP, TX,31.78,-103.2017,855.6,48.87264552768576,73.52507922136714,82.79071978270711,58.20655124005616,30.9,75.8,46.7,98.9,64.3,97.9,33.1,87.1,24.86507335541884,40.6507469443187,58.00751471253961,37.4383247543285,1016.8378608613344,1009.3234947940244,1011.1485740153915,1015.91099672438,-232.2307146237577,90.38868266183792,55.94902670891806,-452.5316799251287,-314.6773781353526,3.432095971027614,-19.611770031688547,-535.5512400561535,-315.4356365357312,2.0402444545043004,-22.818379357175186,-536.3366869443145,-315.6617605300521,1.2540063377093704,-24.83291081937528,-537.0844642021525,-310.4317557974444,2.8923947487550925,-24.749207786328657,-534.3019653720169,48.87264552768576,82.86672702580353,58.20655124005616,46.08660672030289,73.2154821186057,82.77220461747396,56.81211979410389,8.940842404164695,10.82965142598461,9.377999094612948,8.285259709873653,7.988263132986276,4.197283838841105,4.246038931643278,8.46626111371081,153.8731661145291,150.73472159348125,126.96197374377546,128.84932147870848,2.318504495977284,4.827433227704844,6.971299230421005,3.018764623303697,4.0,4.0,4.0,4.0,4.314245149077141,3.969216840199185,3.4409234947940246,3.7356106691623774,22.9,36.1,54.0,29.0,25.315759583530525,37.93521955636034,50.35251244907198,31.600608329433783
385,LUBBOCK, TX,33.6542,-101.8136,993.3,44.087221959299576,67.78211860570393,78.94413761883207,54.05634066448293,28.4,68.7,43.6,92.4,60.9,93.1,31.6,82.1,23.468480832938948,42.55803531009507,58.42254413761883,35.67346747777258,1017.011310932324,1010.397057492078,1012.5822091444091,1016.431633130557,-6157.565451964033,-5610.292756903576,-5334.112132186509,-5698.753813757604,-6162.809559867487,-5610.790538705297,-5328.237211407877,-5708.965512400562,-6165.425792711784,-5613.295427795382,-5327.633318243549,-5712.176649508657,-6165.122053951727,-5614.552829334541,-5331.933770937076,-5712.814272344408,-6164.305963085661,-5616.748483476687,-5337.748121321865,-5713.099110903136,44.087221959299576,78.99692168401992,54.05634066448293,39.34850922858495,67.06518786781349,78.92906292440017,51.6110435189518,12.073402744912448,13.583205070167496,10.264870982344954,10.954000935891438,2.636772361571226,1.9102308736985063,3.6700316885468536,3.3086102012166587,244.58968291528632,188.93571751923943,166.07197827071073,221.5507721104352,3.4733080927591105,5.391217745586237,6.279040289723857,3.7562470753392607,6.0,5.0,5.0,5.0,5.575011831519167,4.999094612947035,4.827071072883657,5.404773046326626,21.5,23.8,37.7,23.4,22.481542830099382,27.33558171118153,35.6011317338162,26.6335985025737
386,EL PASO INTL AP, TX,31.8111,-106.3758,1194.2,50.65082820634169,74.31978270710728,82.57238569488457,59.84749649040712,34.2,73.0,50.3,97.6,65.5,97.2,37.5,85.5,21.160861334595364,26.236849253055684,52.60665459483929,32.56106691623771,1015.7659725508756,1008.2635129017654,1010.0234042553192,1014.835095928872,-1682.3942735447229,-163.96586690810324,-3633.4778180172025,-1075.353532990173,-1685.8151443445338,-158.49968311453145,-3619.299818922589,-1083.3784744969582,-1694.4504495977285,-178.0912630149389,-3619.548664554096,-1094.6226953673372,-1695.282442025556,-183.71376188320508,-3625.626120416478,-1098.390079550772,-1700.644675816375,-190.87048438207336,-3634.9035762788594,-1103.9470285446887,50.65082820634169,82.57238569488457,59.84749649040712,48.60023663038334,74.19923042100498,82.56147578089633,58.924426766495095,8.43715097018457,10.426392032593936,7.633454051607061,7.192512868507253,14.301183151916703,8.572476233589859,11.325531914893618,16.426251754796443,276.4283009938476,250.6310547759167,128.2077863286555,209.25783809078143,3.037103644107903,5.0807152557718425,1.899320959710276,1.864295741693964,1.0,7.0,4.0,1.0,4.285849503076195,5.685377999094613,3.824807605251245,4.029012634534394,15.4,15.1,18.5,18.6,22.609559867486983,26.43454051607062,20.448392937980987,20.93968179691156
387,AMARILLO, TX,35.2333,-101.7089,1093.3,40.31736867013725,63.88700769578995,76.74291534631054,50.90921853065045,26.8,64.5,40.2,89.5,58.4,91.5,29.7,80.7,21.305016564126834,40.55654142145767,56.87732005432322,32.84426766495086,1017.3274017983908,1010.921095518334,1012.9719782707106,1016.6516612073,66.07307146237576,34.17501131733817,48.244771389769134,65.3386523163313,8.121202082347372,-17.51887732005433,2.578044363965597,3.3036499766027148,5.974159962139138,-17.88682661837936,4.7991398822996825,1.7982686008423008,7.030052058684335,-17.96514259846084,1.3875509280217286,1.13944782405241,12.803738760056792,-16.867722951561795,-2.36464463558171,4.981001403837158,40.31736867013725,76.75427795382527,50.90921853065045,34.160198769522005,62.61955636034404,76.7067451335446,47.43757604117923,13.011216280170377,14.538750565866907,12.085196921684018,12.647168928404303,2.447042120208235,1.7685830692621096,2.5749207786328654,2.581141787552644,232.76242309512543,189.39067451335447,174.72068809416027,215.20355638745903,4.030336015144345,5.585151652331372,7.517202354006337,4.730416471689285,6.0,5.0,5.0,5.0,4.251301467108377,4.995020371208692,4.850158442734269,4.638277959756668,24.1,22.6,38.8,26.0,24.37330809275911,28.929877772747847,39.94861928474423,29.2110435189518
388,TUCUMCARI MUNI AP, NM,35.1822,-103.6031,1239.0,41.70487458589683,65.56849253055681,78.21027614305116,51.98647636874123,26.1,67.4,40.2,94.4,58.2,95.1,29.8,83.4,19.694273544723146,34.38284291534631,54.00977818017203,30.188160973327097,1016.2652626597256,1009.568990493436,1011.7202354006338,1015.7341600374356,86.44074775201136,85.80258035310095,80.66654594839294,89.36757136172204,2.455276857548509,4.6077863286555,7.972566772295157,2.4634066448292,1.5656412683388543,2.685921231326392,4.583748302399275,1.5819372952737485,1.6350686228111688,1.8557265731100048,3.0141693073789044,1.4409920449227889,7.912446758163748,5.051290176550475,3.7631507469443184,5.152597098736547,41.70487458589683,78.21095518334087,51.98647636874123,37.175153809749176,64.71901312811227,78.17867813490268,49.43448759943846,10.735778513961192,12.135174287007697,9.64517881394296,10.193308376228355,7.840842404164693,5.193571751923948,7.082299683114532,7.978708469817501,253.2408897302413,225.45903123585333,201.68854685378,241.17547964436125,4.385186938002839,4.899456767768221,4.9573562698053415,4.37328029948526,6.0,6.0,6.0,6.0,6.052531945101751,5.8564961521050245,5.631054775916704,5.875058493214787,27.6,22.2,32.7,30.6,29.60591575958353,26.92788592123133,35.30321412403802,31.30215255030417
389,SANTA FE CO MUNI AP, NM,35.6169,-106.0889,1933.7,35.035115948887835,58.37854232684472,71.12897238569488,45.00393074403369,20.3,59.2,33.1,87.2,50.0,87.8,23.5,76.7,16.68949361097965,24.2948392937981,45.29542779538253,24.65638745905475,1017.3887363937528,1010.263693979176,1013.0781801720236,1017.1144127281236,81.04164694746805,82.5455862381168,-54.95291987324584,85.22976134768366,3.631377188831046,6.021095518334088,-122.82295156179268,3.625269068788021,3.0245622337908187,4.44363965595292,-125.53567224988684,2.8675245671502103,3.1112162801703738,2.804119511090991,-127.27958352195566,2.397707065980346,9.192664458116422,4.190267089180625,-127.05767315527387,5.882545624707534,35.035115948887835,71.12897238569488,45.00393074403369,29.034737340274493,56.94363965595292,71.06758714350384,41.300514740290126,9.0579744439186,10.090493435943866,8.226663648709824,8.463874590547496,9.27089446284903,8.137392485287458,10.793390674513354,10.58062704726252,297.82347373402746,178.18379357175192,131.74422815753735,199.1286850725316,4.27169900615239,4.353372566772295,3.1909913988229968,3.9343472157229766,1.0,1.0,1.0,1.0,5.92238523426408,4.907650520597556,3.999094612947035,5.27749181094993,32.2,25.4,29.8,36.5,38.57581637482252,30.64626527840652,31.77397012222725,39.00238652316331
390,ALBUQUERQUE INTL AP, NM,35.0419,-106.6156,1618.5,40.94344533838145,64.41109099139881,76.47351742870077,50.85652784277024,26.4,63.3,41.4,90.5,58.6,91.1,29.4,79.4,17.663464268812117,24.48727931190584,47.07980986871888,26.275526438933085,1017.9023663038334,1010.1765504753282,1012.5020823902216,1017.2692559663078,-3663.10908660672,-2379.078859212313,-3174.914305115437,-1795.9569957884885,-3667.9070515854232,-2378.4978270710726,-3163.631190583975,-1804.5996256434253,-3670.0621391386658,-2381.5244907197825,-3158.5640561339974,-1809.4720168460456,-3669.208092759112,-2385.5641466727025,-3166.99230421005,-1812.668179691156,-3674.538665404638,-2394.509778180172,-3178.310095065641,-1819.5779597566684,40.94344533838145,76.47351742870077,50.85652784277024,37.05522953147184,63.7504753282028,76.45454956994115,48.82363125877399,7.69432087079981,9.706111362607516,7.801674966047986,7.068132896583996,15.849929010884996,9.354730647351742,12.953689452240834,18.050070191857746,147.37860861334596,177.61747397012223,142.1765504753282,137.67009826860084,2.5453383814481776,3.64051607062019,3.17949298325034,2.262143191389799,1.0,6.0,6.0,1.0,5.1041173686701375,4.728836577636939,4.598008148483476,4.5222274216190925,21.2,22.5,21.9,22.2,24.785234264079502,21.870529651425983,23.014124038026257,23.217033224146
391,CLAYTON MUNI AIR PK, NM,36.4486,-103.1539,1511.8,38.129815428300994,59.85314622000906,73.4351742870077,48.379784744969584,26.0,60.5,37.8,87.6,55.5,90.0,29.2,78.4,16.91017510648367,33.79778180172023,52.29117247623359,26.983949461862423,1016.2890676762896,1010.8925305568132,1013.3809868718878,1016.1515208235844,79.45191670610507,48.04581258488003,-117.4153915799004,87.39728591483387,-2.127117841930904,-26.288999547306474,-187.6090991398823,2.3562470753392604,-2.891765262659726,-28.085875961973745,-190.03309189678583,1.5403837154890034,-2.689209654519639,-28.469216840199184,-191.04028972385697,1.6108095460926533,4.550449597728348,-23.938795835219555,-189.04373019465825,7.093355170800187,38.129815428300994,73.4351742870077,48.379784744969584,31.467628963558923,58.08881846989589,73.3777727478497,44.38184370613009,12.567108376715572,13.631824354911725,11.313716613852424,12.144408048666357,2.7768102224325606,2.2096423721140788,3.238297872340426,2.974590547496491,259.2602934216753,227.960615663196,204.50792213671343,250.974730931212,5.052106010411737,5.027252150294251,5.816342236306021,5.090921853065044,7.0,5.0,5.0,6.0,4.927117841930904,4.994114984155726,5.261204164780444,4.775854000935891,27.1,26.7,38.9,29.5,29.16715570279224,28.11018560434585,36.78501584427343,31.014085166120733
392,RATON MUNI CREWS AP, NM,36.7414,-104.5022,1935.2,33.657406530998585,55.97999094612946,68.59262109551834,43.339073467477775,17.7,58.9,30.4,84.6,47.1,87.3,20.6,76.3,13.777662091812587,27.92675418741512,47.34848347668628,22.93954141319607,1016.1418362517746,1010.6121774558624,1014.1475780896332,1016.3579784744968,85.37165168007571,-216.14377546401087,-1293.9669986419192,87.84473561066916,3.179365830572645,-287.98524219103666,-1356.1712086917155,2.984791764155358,1.997728348319924,-290.2898596650068,-1358.1363060208237,2.000327562002808,2.0005205868433507,-291.2707107288366,-1359.4821638750568,1.7399625643425365,7.452153336488405,-288.35894069714806,-1358.2242643730194,5.433551708001872,33.657406530998585,68.59262109551834,43.339073467477775,27.701372456223385,54.087324581258486,68.4714803078316,39.43860552175948,9.1189304306673,10.964327750113172,8.049751018560436,8.511839026672906,7.771604353999054,5.557763693979175,9.10651878678135,7.796724379971923,167.2446758163748,203.5676776822092,162.39203259393392,153.00889096864765,3.6940842404164695,4.675464010864645,3.3555454956994115,3.6648104819840897,2.0,5.0,5.0,2.0,3.326549929010885,4.11453146220009,3.645540968764146,3.240056153486196,25.6,31.1,30.2,21.8,32.77231424514908,29.88451788139429,31.02322317790856,35.35755732335049
393,LAS VEGAS MUNI AP, NM,35.6542,-105.1419,2095.2,35.13028868906768,55.12381167949299,66.56998641919421,44.598642957416935,23.3,56.7,32.9,81.5,48.0,81.8,26.5,73.4,13.76739233317558,25.13186962426437,45.91208691715708,22.38291998128217,1015.1337908187412,1010.377999094613,1014.1685830692622,1015.5684136640152,86.68253667770942,83.75020371208693,-458.4572657311001,88.64014974262986,3.000283956460009,5.9555002263467625,-520.8269805341783,3.262283575105288,1.9512541410317088,3.5757808963331823,-524.0813942960616,1.996677585400093,1.893090392806436,2.3369397917609778,-525.4124943413309,1.6490875058493215,6.474964505442499,4.388501584427343,-524.5138071525578,4.455779129620964,35.13028868906768,66.56998641919421,44.598642957416935,28.52867960246095,52.99425079221367,66.4419194205523,40.46045858680393,11.401467108376718,12.633816206428248,9.244545043005884,10.578146934955544,5.708187411263605,4.698868266183793,7.509144409234946,6.711839026672906,227.89966871746333,217.9529198732458,180.2037120869172,213.17922321010764,4.490913393279697,6.246989588048892,3.34051607062019,4.350070191857744,5.0,5.0,5.0,5.0,4.527212494084241,5.356269805341784,4.395654142145768,4.300889096864764,26.0,20.9,25.5,21.0,25.721864647420727,26.530828429153463,27.56853779990946,28.27388862891905
394,GARDEN CITY RGNL AP, KS,37.9272,-100.7247,878.4,34.187363937529575,60.52503395201448,75.77252150294251,46.45886757136172,19.7,59.8,35.1,88.9,56.2,93.0,23.1,80.9,20.04656885944155,42.883521955636034,58.36722498868265,31.10163781001404,1018.4676762896356,1011.7619737437756,1013.2344047080128,1017.280159101544,-14.244249881684818,-443.4332729741965,50.86822091444092,-38.2539073467478,-91.20941788925695,-510.1855590765053,-18.43223177908556,-118.19354234908752,-92.46138192143871,-512.3847442281575,-22.14114984155727,-119.59330837622836,-92.61751064836729,-513.0605703938434,-24.092937980986875,-119.82274216190922,-83.63014671083768,-506.1916251697602,-22.266908103214124,-113.62409920449228,34.187363937529575,75.93472159348121,46.45886757136172,26.61348793185045,58.67695789950204,75.72200090538705,42.03752924660739,12.06687174633223,13.686826618379358,11.13585332729742,11.835985025737015,2.7717463322290588,2.071616115889543,2.831552738795835,2.805147402901264,243.6871746332229,154.35491172476233,151.14667270258036,222.93448759943848,2.843539990534785,3.577908555907651,5.764644635581711,2.515161441272812,1.0,5.0,5.0,5.0,4.774254614292476,3.610230873698506,4.327297419646899,3.996256434253626,20.5,23.4,33.2,23.5,21.554803596781827,26.161339972838388,36.32498868266183,24.5485727655592
395,GRAND JUNCTION WALKER FLD, CO,39.1342,-108.54,1480.7,31.917274017983907,59.50502489814396,76.11616115889542,43.87281235376696,15.9,57.8,37.1,89.3,53.3,92.9,21.5,77.4,19.538712730714625,27.404753282028068,40.78746038931644,25.3310715956949,1020.5643161381925,1010.3056133997284,1011.4640561339972,1018.6578848853536,-1552.089020350213,72.94069714803078,81.2923042100498,-324.2101076275152,-1604.494983435873,7.256088727931191,6.248981439565414,-393.365933551708,-1604.8268812115475,6.313128112267995,6.757627885921232,-393.3171268132897,-1603.6697113109326,5.7233589859665015,3.262019013128112,-393.5223210107628,-1595.6394699479415,7.76699864191942,2.4402444545043007,-388.131352363126,31.917274017983907,76.11616115889542,43.87281235376696,27.50160908660672,58.35024898143957,76.0777727478497,41.196537201684606,5.709607193563653,8.769986419194206,8.4973743775464,6.057276555919514,22.974964505442497,10.663693979176095,9.099592575826165,20.580580252690687,148.69711310932323,169.30330466274333,161.50792213671343,149.29948525970988,3.0521533364884053,4.819556360344047,5.755998189225895,3.599766027140852,3.0,3.0,3.0,3.0,3.87789872219593,4.953372566772295,5.049796287913082,4.454375292466074,34.0,31.7,39.0,38.4,31.749645054424988,33.14631054775917,39.80574920778633,34.357557323350484
396,LA JUNTA MUNI AP, CO,38.0494,-103.5122,1278.3,34.83648840511122,60.67727478497058,76.13766410140335,46.16518483855873,19.4,61.9,34.8,90.7,53.8,94.8,22.3,81.7,17.467013724562236,35.13395201448619,51.33531009506564,26.42372484791764,1016.7587789872218,1009.985196921684,1011.6727025803532,1016.0313991576976,-44.2011831519167,-73.08528746038928,68.9749660479855,78.07164248947123,-125.02124940842404,-149.14911724762334,-13.300679040289726,-6.875105287786618,-125.79711310932326,-150.75853327297418,-15.247080126754192,-7.69143659335517,-125.90042593469003,-151.54554096876416,-16.232141240380265,-7.789892372484791,-119.19536204448652,-146.50344047080125,-14.901358080579447,-2.5939167056621426,34.83648840511122,76.13766410140335,46.16518483855873,28.74770468528159,58.9714803078316,76.08293345405161,42.39550772110436,9.556743965925223,11.365368945224082,9.14359438660027,9.023444080486662,8.290440132513014,4.783974649162516,6.492802172928927,7.81665886757136,229.41173686701373,190.0620190131281,174.25667722951562,222.0145063172672,3.081542830099385,2.8000452693526485,3.527659574468085,3.22957416939635,7.0,7.0,3.0,7.0,4.861807856128727,4.555907650520598,4.779538252602988,4.785680861020122,19.5,23.4,19.8,16.4,27.987032654992905,22.558940697148028,25.41412403802626,29.144454843238183
